fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note,punteggio
PagineGialle,Hotel/B&B,Stresa,Casa della Capra,"Via Pallanza, 25 - 28802 Mergozzo (VB)",0323 060865,http://www.casadellacapra.com/,"[Casa Della Capra | Restaurant & Guesthouse | Mergozzo] Casa della Capra is a Restaurant and Guesthouse for Art, Bike and Cooking lovers in Lake Mergozzo, Northern Piedmont. Near Val Grande National Park, Ossola Valley and Lake Maggiore. Casa Della Capra | Restaurant & Guesthouse | Mergozzo top of page season 2026 has begun The days are getting longer, temperatures are rising, nature is awakening, and with it, optimism. It's time to get outdoors and experience spring at its best. STAY Check out the Bed, Breakfast and Bike Promotion EAT & DRINK Taste  | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Relamping LED con payback 8-12 mesi","Consumi: spa, led",10
PagineGialle,Hotel/B&B,Stresa,Colli Fioriti,"Piazza Bonetti, 1 - 28010 Nebbiuno (NO)",0322 58037,https://www.campeggioaicollifioriti.it/,"[Home - Campeggio Lago di Como] Il Campeggio ai Colli Fioriti si trova nel cuore della Val d'Intelvi, tra il Lago di Como e il Lago di Lugano. Vivi la natura nel confort! Home - Campeggio Lago di Como Skip to content Il Campeggio ai Colli Fioriti si trova nel cuore della Val d’Intelvi, tra il Lago di Como e il Lago di Lugano . Dal 2007, il campeggio è gestito da Paolo e Stefano che si impegnano a garantire ai loro campeggiatori il meglio dell’ accoglienza e della pulizia , per vivere nel confort l’autentico contatto con la nat | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Proporre check caldaia/impianto termico; Evidenziare costi energetici piscina/spa/wellness; Ottimizzazione ciclo lavaggio e asciugatura; Chiave magnetica spegni-tutto per camere","Consumi: forno, cucina, frigorifero, riscaldamento, spa",10
PagineGialle,Hotel/B&B,Stresa,Darbia S.r.l.,"Piazza Addis Abeba, 4 - 28011 Armeno (NO)","0322 060200, 389 3113813",https://www.ladarbia.com/,"[Hotel Resort di Lusso Lago D'Orta Piemonte Appartamenti | La Darbia] La Darbia, resort esclusivo sul Lago d’Orta, offre eleganti appartamenti, piscina panoramica e cucina gourmet per un’esperienza di relax immersa nella natura. Hotel Resort di Lusso Lago D'Orta Piemonte Appartamenti | La Darbia Vai al contenuto DUE SOGNI. STESSA ANIMA. DUE SOGNI. STESSA ANIMA. BENVENUTI! I LUOGHI della Darbia FANNO EMOZIONARE. PER LA NATURA, IL SENSO DI APPARTENENZA E LA LORO ATMOSFERA INEGUAGLIABILE. SONO PENSATI PER CHI CERCA LA BELLEZZA AUTENTICA, IL PRIVILEGIO DEL TEMPO ED ES | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: cucina, piscina, suite",10
PagineGialle,Hotel/B&B,Stresa,Ghiffa,"Corso Belvedere, 88/90 - 28823 Ghiffa (VB)",0323 59285,,,,8
PagineGialle,Hotel/B&B,Stresa,5 capitali europee fresche e affascinanti da visitare in estate,"Via Regina Elena, 1 - 28818 Premeno (VB)",0323 933478,https://terreborromeo.it/parco-pallavicino,[Parco Pallavicino - Terre Borromeo Lago Maggiore - Sito Web Ufficiale] Parco Pallavicino si trova sul lungolago di Stresa. 18 ettari di parco dove l’anima botanica e quella faunistica vivono in armonia. Parco Pallavicino - Terre Borromeo Lago Maggiore - Sito Web Ufficiale Privati Business Matrimoni Scuole Menu Chiudi Homepage Isola Bella Isola Madre Rocca di Angera Castelli di Cannero Parco Pallavicino Parco del Mottarone Fatti ispirare Attività #BorromeoExperience Fatti ispirare Attività #BorromeoExperience Terre Borromeo Chi siamo Archivio storico News Trasparenz | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness,Consumi: spa,9
PagineGialle,Hotel/B&B,Arona,Hotel Antares,"Via Gramsci Antonio, 9 - 28041 Arona (NO)",0322 243438,https://hotel-antares.migliorhotel.top/,"[Hotel Antares - Guias y Viajes] In una camera singola, 1 persona adulta sarà ospitata nella camera Hotel Antares - Guias y Viajes Ir al contenido Hotel Antares Ingresso: Partenza: PRENOTA PRENOTA Le nostre camere Camera singola In una camera singola, 1 persona adulta sarà ospitata nella camera Camera doppia In una camera doppia, 2 adulti alloggiano nella stessa stanza. Camera tripla In una camera tripla, 3 adulti alloggiano nella stessa stanza La nostra ubicazione Via Antonio Gramsci, 9, 28041 Arona NO, Italy Attenzione: quest | SUGGERIMENTI: Chiave magnetica spegni-tutto per camere","Consumi: camera, stanza",9
PagineGialle,Hotel/B&B,Arona,Hotel Michelangelo,"Viale Baracca Francesco, 18 - 28041 Arona (NO)",0322 248686,,,,8
PagineGialle,Hotel/B&B,Arona,Il Giardino Segreto Arona,"Piazza del Popolo, 17 - 28041 Arona (NO)",329 0693971,https://ilgiardinosegretoarona.com/,"[IL GIARDINO SEGRETO ARONA – ITALY] IL GIARDINO SEGRETO ARONA – ITALY Skip to content Arona Il Giardino Segreto Book Today a comfortable place!!! Welcome Enjoy Your Stay in Our Place Guests of Arona will have a nice stay at Il Giardino Segreto Arona apartment. The venue’ s facilities include a designated smoking area and a restaurant. Many Arona sights, including IAT Angera are approximately 15 minutes’ walk away. This accommodation is less than 0.6 miles from the city center and Chiesa dei S.S. Martiri lies at a walking distance. | SUGGERIMENTI: Check energetico completo con termocamera",,8
PagineGialle,Hotel/B&B,Arona,Residence Faber,"Via Milano, 19 - 28041 Arona (NO)",348 3820120,http://www.faberimmobiliare.com/,"[Faber Immobiliare | Residence in Arona] Residence con appartamenti ad Arona, arredati con gusto e con attenzione ai dettagli. Situato nel centro di Arona, ideali per chi cerca una sistemazione di alto livello temporanea o per vacanza. La posizione strategica vi permetterà di raggiungere facilmente a piedi tutti i principali punti di interesse turistico e storico della città, oltre che i servizi. Faber Immobiliare | Residence in Arona +39 348 3820120 +39 348 3820120 Login / Sign up IT EN Arona Lago Maggiore Prestigious apartments on tw | SUGGERIMENTI: Check energetico completo con termocamera",,8
PagineGialle,Hotel/B&B,Arona,Spagna,"Via San Carlo, 8/10 - 28041 Arona (NO)","0322 243052, 335 7554040",,,,8
PagineGialle,Hotel/B&B,Arona,Vicino alla stazione fs,"Via XIV Aprile 1945, 5 - 28041 Arona (NO)",0322 242044,http://www.ferroviedellostato.it/,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Arona,Ristoranti,"Via Verbano, 1 - 28041 Arona (NO)","0322 249321, 0322 249321",https://www.vecchiaarona.it/,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Arona,Cascina Incocco,"Via Regione Cocco, 1 - 28041 Arona (NO)","338 3793167, 338 3793167",http://www.incocco.com/,"[Cascina Incocco] Cascina Incocco Arona, Lago Maggiore, Italy Home Who we are B&B B&B Horses Farm Work Activities Location Church The Past Subscribe Home Cascina Incocco, the historic countryside residence of priest Don Falcone, is found immersed in 10 enchanting hectares of green hills above Arona (NO). This oasis of tranquility has been completely renovated with all modern amenities in a project approved by the Italian Heritage Society, transforming Incocco into a working farm and “agriturismo” location (farm h | SUGGERIMENTI: Check energetico completo con termocamera",,8
PagineGialle,Hotel/B&B,Arona,Castello Dal Pozzo,Via Visconti 8 - 28040 Oleggio Castello (NO),081 18920693,https://www.castellodalpozzo.com/,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Arona,Villa Greta,Via Sempione 30 - 28046 Meina (NO),393 9742725,,,,8
PagineGialle,Hotel/B&B,Arona,Albergo Rist. San Carlo S.a.s. di Spina Luca e C,"Via Marconi, 11 - 28010 Nebbiuno (NO)",0322 215605,https://www.hotelristorantesancarlo.com/,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Arona,Albergo Ristorante Monterosa,"Viale Armando Diaz, 7 - 28010 Ameno (NO)",0322 998174,http://www.albergoristorantemonterosa.com/,"[Hotel ristorante Monterosa -] Hotel ristorante Monterosa Lago d'Orta si trova ad Ameno, una pittoresca località che si affaccia sul Lago d'Orta, in Piemonte. Hotel ristorante Monterosa - Vai al contenuto Hotel ristorante Monterosa A pochi passi d al lago d’Orta Ospitalità con vista magnifica sul Monterosa Richiedi disponibiità e prenot a Natura, arte e cultura L’hotel Ristorante Monterosa si trova in Ameno, in splendida posizione panoramica con un’impareggiabile vista del massiccio del Monte Rosa La particolarità dell’alberg | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: cucina, spa, stanza",10
PagineGialle,Hotel/B&B,Arona,Battle of Britain,"Viale Santuario Bocciola, 17 - 28010 Ameno (NO)",0322 998200,https://www.battleofbritainmemorial.org/,"[The Battle of Britain Memorial] The National Memorial to the Few. Dedicated to the heroic and selfless deeds of the men who won the Battle of Britain, 10 July to 31 October. The site at Capel-le-Ferne has lots to see and do including The Memorial, The Wall, The Wing, Replica Spitfire and Hurricane, The Scramble Experience, plus much more. The Battle of Britain Memorial top of page +44 (0)1303 249292 enquiries@battleofbritainmemorial.org Donate The National Memorial to the Few At the heart of the Memorial is the National Memori | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Relamping LED con payback 8-12 mesi","Consumi: spa, led",10
PagineGialle,Hotel/B&B,Arona,Albergo Colazza,Via Don Giulio Gemelli 3 - 28010 Colazza (NO),0322 218154,https://www.hotelponti.it/,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Arona,Aries,"Via Sempione, 37 - 28040 Lesa (NO)","0322 060360, 335 8236833",,,,8
PagineGialle,Hotel/B&B,Arona,Camping Italia Lido,"Via Cicognola, 104 - 28053 Castelletto sopra Ticino (NO)",0331 923032,https://www.campingitalialido.it/,"[Camping Italia Lido | Lago Maggiore | Italia] Il Camping Italia Lido si trova sul sul Lago Maggiore in Piemonte. HouseBoats, Piazzole, Tende Glamping, Mobilhome, Piscina galleggiante, Water Park, Ristorante, Posto barca, Pontile privato. Camping Italia Lido | Lago Maggiore | Italia top of page MENU CAMPING ITALIA LIDO Il Camping Italia Lido è situato sulla riva sud-occidentale del Lago Maggiore, in posizione panoramica e molto tranquilla, a 5 Km dalla famosa cittadina di Arona. Si estende per 30.000 m² ed è dotato di 200 piazzole ombreggiat | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Relamping LED con payback 8-12 mesi","Consumi: piscina, led",10
PagineGialle,Hotel/B&B,Arona,Hotel Lo Scoiattolo,"Via per Nebbiuno, 18 - 28040 Massino Visconti (NO)",0322 219184,https://hotelloscoiattolo.com/,"[Hotel Lo Scoiattolo | Hotel sul Lago Maggiore] Hotel Lo Scoiattolo a Massino Visconti, nel verde dell'Alto Vergante: camere, piscina, parco e colazione a pochi minuti dal Lago Maggiore. Hotel Lo Scoiattolo | Hotel sul Lago Maggiore × Avviso di chiusura Si avvisa la gentile clientela che resteremo chiusi dal 4 novembre fino al 28 dicembre escluso. Hotel lo Scoiattolo ADULTI: BAMBINI: RICHIEDI DISPONIBILITÀ Dichiaro di aver letto la PRIVACY POLICY ed esprimo il mio consenso al trattamento dei dati per le finalità indicate. La tua richiesta è s | SUGGERIMENTI: Focus su efficientamento climatizzazione; Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: aria condizionata, piscina, spa, camera, stanza",10
PagineGialle,Hotel/B&B,Arona,Il Bosso del Lago,"Via Monti, 4 - 28010 Ameno (NO)",392 0954577,http://ilbossodellago.eu/,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Arona,Isotta,"Via Pozzarino, 1 - 28010 Veruno (NO)",0322 830502,http://hotel-residence-isotta.org.es/,"[Albergo Residence Isotta | Hotel in 28010, Italy] Located in Veruno, Albergo Residence Isotta is in a rural location, within a 15-minute drive of La Rocca Castle and Maggiora Offroad Arena Autodromo Pragiarolo. This golf hotel is 8 mi (12.8 miles) from Safaripark and 12.3 mi (19.7 miles) from Sacred Mountain of Orta. Albergo Residence Isotta | Hotel in 28010, Italy Italy > 28010 > Hotels > Albergo Residence Isotta Overview Location Albergo Residence Isotta Via Pozzarino 1, Veruno, Piedmont, 28010, Italy 8.0 /10 Very good ❮ ❯ See more photos Che | SUGGERIMENTI: Check energetico completo con termocamera",,8
PagineGialle,Hotel/B&B,Arona,Madonna dell'Uva,Via Vergano 27 - 28021 Borgomanero (NO),338 1575330,,,,8
PagineGialle,Hotel/B&B,Arona,Rinaldo,"Via Foscolo Ugo, 31 - 28021 Borgomanero (NO)","0322 845264, 338 7233729",,,,8
PagineGialle,Hotel/B&B,Arona,Tenuta Villa Quassa,Via Luigi Cadorna 327 - 21027 Ispra (VA),335 5891498,http://www.laquassa.it/,"[Villa Quassa | Weddings and Events on Lake Maggiore] Organizziamo allestimenti e servizi per ospitare matrimoni, eventi privati, presentazioni, convegni e meeting. Villa Quassa | Weddings and Events on Lake Maggiore La Quassa Surrounded by greenery, just a few steps from Lake Maggiore , Tenuta la Quassa is one of the most prestigious accommodation facilities on the Lombard shore. Sober, elegant, a short distance from Varese, Milan and the Swiss border , it is the ideal setting for prestigious events in contact with nature: weddings, private partie | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Relamping LED con payback 8-12 mesi; Chiave magnetica spegni-tutto per camere","Consumi: spa, led, suite",10
PagineGialle,Hotel/B&B,Arona,Le Betulle,"Via XXV Aprile, 54 - 28017 San Maurizio d'Opaglio (NO)",349 5944056,https://www.marcellinearona.it/Objects/Home1.asp,[SITO NON RAGGIUNGIBILE],,8
PagineGialle,Hotel/B&B,Arona,Al 33 Di Via Roma- Apartments,"Via Roma, 33 - 21010 Cardano al Campo (VA)",348 4009416,https://www.bluepillow.it/search/6398c01bc551970d3c72450b/603903102?dest=bkng&cat=House&lat=45.65161&lng=8.7733&language=it,"[Casa Vacanze Cardano Al Campo, B&B Cardano Al Campo e Hotel Cardano Al Campo al Miglior Prezzo - Bluepillow] Casa vacanze, B&B e appartamenti Cardano Al Campo. Ampia disponibilità e migliori offerte sugli alloggi Cardano Al Campo con Bluepillow. Casa Vacanze Cardano Al Campo, B&B Cardano Al Campo e Hotel Cardano Al Campo al Miglior Prezzo - Bluepillow | SUGGERIMENTI: Check energetico completo con termocamera",,8
PagineGialle,Hotel/B&B,Angera,Dei Tigli,"Via Paletta Ezio, 20 - 21021 Angera (VA)","0331 318155, 334 2936000",https://www.hoteldeitigli.com/,"[Hotel dei Tigli - Angera] Benvenuti nel nostro hotel Hotel dei Tigli - Angera Search this site Embedded Files Skip to main content Skip to navigation Hotel dei Tigli DOVE L'ACCOGLIENZA È DI CASA Benvenuti nel nostro hotel Situato nel cuore di Angera, l'Hotel dei Tigli offre una posizione privilegiata per scoprire le bellezze del Lago Maggiore in un'atmosfera autentica, rilassante e accogliente. Avrete l'opportunità di esplorare le bellezze naturali del lago, di fare escursioni in barca alla scoperta delle incantevoli Iso | SUGGERIMENTI: Focus su efficientamento climatizzazione; Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: aria condizionata, spa, camera",10
PagineGialle,Hotel/B&B,Angera,B&B Casa Ierardi,"Via Monviso, 16 - 28040 Oleggio Castello (NO)",324 0442032,http://www.casaierardi.com/,"[Casa Ierardi - Appartamento Meina | Apartment in Meina, Italy] Experience cozy living at Casa Ierardi - Appartamento Meina, a one-bedroom apartment in Meina featuring a bright living space. You’ll find a terrace and free WiFi for a relaxed, comfortable stay. Casa Ierardi - Appartamento Meina | Apartment in Meina, Italy Italy > Meina > Apartments > Casa Ierardi - Appartamento Meina Overview Rooms Location FAQ Casa Ierardi - Appartamento Meina 8 Piazza Rodolfo Carabelli, Meina, Italy 8.7 /10 Very good ❮ ❯ See more photos Check Availability Checkin Checkout Ad | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: spa, suite",10
PagineGialle,Hotel/B&B,Angera,BB10 Oasi,"Regione Cantarana, 20 - 28041 Arona (NO)",380 3210460,https://www.bb10oasi.it/it/,"[BB10 Oasi Arona] Bed and Breakfast vicino al centro per vacanze in famiglia BB10 Oasi Arona BB10 Oasi Struttura Camere Recensioni Gestore Zona Prenota BB10 Oasi ad Arona in zona campagna Prenota La nostra struttura codice cin: IT003008B9APVLA2V9 Alloggia in un affascinante casale risalente al 1888, immerso nella tranquillità e circondato da bellissimi boschi. Il posto ideale in cui dormire ad Arona. Un autentico paradiso per gli amanti della natura, gli amanti del relax e gli appassionati di splendide viste pano | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: cucina, spa, camera, stanza",10
PagineGialle,Hotel/B&B,Angera,Casa Dei Poeti,"Via Bedone Carlo, 39 - 28046 Meina (NO)",0323 401337,,,,8
PagineGialle,Hotel/B&B,Angera,Albergo Ristorante Roma,"Via Roma, 6 - 28013 Gattico-Veruno (NO)",0322 838173,,,,8
PagineGialle,Hotel/B&B,Angera,Green Hotel,"Via San Rocco, 29 - 21029 Vergiate (VA)","0331 948846, 331 2488566",https://www.greenhotel.info/motel/,"[Green Motel | Motel Corgeno | Motel Vergiate Lago Maggiore] Il Green Motel si trova a Corgeno, vicino Vergiate in provincia di Varese. Facilmente raggiungibile dall'autostrada, sul Lago Maggiore. Green Motel | Motel Corgeno | Motel Vergiate Lago Maggiore Vai al contenuto GREEN MOTEL +39 3312488566 Il Green Motel si trova a Vergiate , immerso in un grande parco. È situato vicino all’uscita autostradale di Sesto Calende sulla sponda lombarda del Lago Maggiore , a breve distanza in auto dall’ Aeroporto di Milano Malpensa e a circa 20 km da Varese . circa 13 | SUGGERIMENTI: Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: spa, camera, stanza",9
PagineGialle,Hotel/B&B,Angera,Riva S.n.c. di F.lli Rattaggi,"Via Lago Maggiore, 14 - 21038 Leggiuno (VA)",0332 647170,,,,8
