fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note,punteggio
PagineGialle,Hotel/B&B,Como,Como Via Carcano 13,"Via Cardano, 13 - 22100 Como (CO)",347 5358587,https://ourhotelexperience.eu/como-via-carcano-13-italy,Struttura ricettiva a Como gestita tramite piattaforma centralizzata (SPHG). Dettagli non disponibili.,Dati insufficienti.,3
PagineGialle,Hotel/B&B,Como,Dedalo Hotels di di Meglio Domenico,"Piazza Volta Alessandro, 16 - 22100 Como (CO)",031 300333,https://residenzaorsoline.it/,Residenza Orsoline - alloggi per studentesse e lavoratrici a Como.,Residenza. Consumi medi.,2
PagineGialle,Hotel/B&B,Como,Duomo Boutique Hotel,"Via Maestri Comacini, 1 - 22100 Como (CO)",031 5375225,https://dbhlakecomo.it/,"Duomo Boutique Hotel 5 stelle a Como. 14 camere e 5 suite, design.",Boutique hotel 5 stelle. Consumi medio-alti per climatizzazione.,4
PagineGialle,Hotel/B&B,Como,Firenze,"Piazza Volta Alessandro, 16 - 22100 Como (CO)",031 300333,http://www.hotelfirenzecomo.it,[HTTP 403],,5
PagineGialle,Hotel/B&B,Como,Giano S.r.l.,"Via Varesina, 251 - 22100 Como (CO)",031 4436077,http://www.giano.eu/,Calzaturificio Giano produce scarpe in licensing. Oltre 300.000 paia vendute all'anno. Produzione in Italia e nel mondo.,Calzaturificio con produzione. Consumi per macchinari e illuminazione. Target medio.,5
PagineGialle,Hotel/B&B,Como,Guest House Scalabrini,"Via Scalabrini Giovanni, 19 - 22100 Como (CO)",340 0573968,https://www.villascalabrinicomo.it/,Villa Scalabrini - guest house a Como per soggiorni esclusivi.,Guest house. Consumi limitati.,2
PagineGialle,Hotel/B&B,Como,Il Loggiato dei Serviti,"Via Barelli Vincenzo, 4 - 22100 Como (CO)","031 263509, 393 4990659",http://www.illoggiatodeiserviti.com/,Hotel Il Loggiato dei Serviti a Como.,Hotel centro Como. Consumi climatizzazione.,3
PagineGialle,Hotel/B&B,Como,Luxury Apartments Il Sogno,Via Giosuè Carducci 5 - 22100 Como (CO),337 1161946,https://www.ilsognobellagio.it/,Il Sogno Apartments - appartamenti di lusso sul Lago di Como e Milano.,Appartamenti lusso. Consumi medi.,2
PagineGialle,Hotel/B&B,Como,Maria Teresa Apartment,"Via Brambilla Giuseppe, 30 - 22100 Como (CO)",347 7330692,,Sito web non disponibile per Maria Teresa Apartment. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Como,Meta S.p.a.,"Viale Masia Massenzio, 34 - 22100 Como (CO)","031 571755, 031 5378511",https://www.grandhoteltremezzo.com/,"Grand Hotel Tremezzo 5 stelle lusso sul Lago di Como. Spa, ristorante, vista panoramica. Greta Garbo.",Hotel 5 stelle lusso. Consumi molto alti ma gestione centralizzata. Target difficile.,4
PagineGialle,Hotel/B&B,Como,Metropole & Suisse Au Lac,"Piazza Camillo Benso Conte di Cavour, 19 - 22100 Como (CO)",031 269444,http://www.hotelmetropolesuisse.com/,Hotel Metropole Suisse sul lago di Como. Posizione centrale su piazza principale.,Hotel centro storico. Consumi climatizzazione e lavanderia.,3
PagineGialle,Hotel/B&B,Como,My Wonderful Home In Como,"Via Borgo Vico, 123 - 22100 Como (CO)",031 2070406,,Sito web non disponibile per My Wonderful Home In Como. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Como,My Wonderful Home,"Via Giovio Paolo, 28 - 22100 Como (CO)",031 2070406,,Sito web non disponibile per My Wonderful Home. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Como,Officina Rooms,Via Asiago 15 - 22100 Como (CO),031 3347017,,Sito web non disponibile per Officina Rooms. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Como,Plinius,"Via Garibaldi Giuseppe, 33 - 22100 Como (CO)",031 273067,https://www.hotelplinius.com/,Plinius Lifestyle Lake Como Hotel nel cuore di Como.,Hotel centro Como. Consumi medi.,3
PagineGialle,Hotel/B&B,Como,Residence Natta,Via Natta 17 - 22100 Como (CO),331 1387477,https://www.hotelscheck-in.com/residence-natta/it/,Residence Natta Como - appartamenti nel centro di Como.,Residence. Consumi medi.,2
PagineGialle,Hotel/B&B,Como,Residence Vr Lago,"Viale Lecco, 93 - 22100 Como (CO)",348 6456725,https://www.residencevalarin-comolake.com/,"Valarin Apartments - 8 appartamenti con piscina, idromassaggio, sauna. Vista lago.",Appartamenti con piscina. Consumi per riscaldamento acqua e climatizzazione.,3
PagineGialle,Hotel/B&B,Como,Rosso Vino Como,"Viale Risorgimento, 18/A - 22100 Como (CO)","031 4143949, 02 87242410",http://www.hotelrossovino.it/,Hotel RossoVino a Milano e Como.,Hotel catena. Consumi medi.,3
PagineGialle,Hotel/B&B,Como,Rotary Club Como,"Viale Cavallotti Felice, 7 - 22100 Como (CO)","031 264656, 031 23391",http://www.rotarycomo.it/,Rotary Club Como - associazione di servizio.,Associazione. Non target.,1
PagineGialle,Hotel/B&B,Como,Rumi Rooms,"Via Muralto Francesco, 39 - 22100 Como (CO)",031 2072356,,Sito web non disponibile per Rumi Rooms. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Como,Sasa' Hotels S.r.l.,"Via Regina Teodolinda, 17 - 22100 Como (CO)",031 2499724,https://www.radissonhotels.com/en-us/hotels/radisson-collection-lake-como?cid=a:se+b:gmb+c:emea+i:local+e:rco+d:cese+h:ITCOOAAA,[HTTP 403],,5
PagineGialle,Hotel/B&B,Como,Sb Group S.r.l.,"Via Rezzonico, 8 - 22100 Como (CO)",031 301434,,Sito web non disponibile per Sb Group S.r.l.. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Como,Sheraton Lake Como Hotel,"Via Cernobbio, 41 - 22100 Como (CO)",390 315161,https://www.marriott.com/en-us/hotels/milsc-sheraton-lake-como-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,[HTTP 403],,5
PagineGialle,Hotel/B&B,Como,Suites & Atelier Lake Como,"Lungo Lario Trento, 56 - 22100 Como (CO)",349 7940744,https://suiteslakecomo.com/en/,Suites & Atelier Lake Como - luxury suites nel cuore di Como.,Suite di lusso. Consumi limitati.,2
PagineGialle,Hotel/B&B,Como,Sunlake S.r.l.,Viale Geno 6 - 22100 Como (CO),"031 301450, 340 2893088",https://www.sunlakecatering.com/,Sunlake - catering per eventi.,Servizio catering. Consumi cucina.,3
PagineGialle,Hotel/B&B,Como,Villa Geno,"Viale Geno, 12 - 22100 Como (CO)","031 301450, 340 2893088",http://www.villageno.it/,Villa Geno - location esclusiva per matrimoni e feste sul Lago di Como.,Location eventi. Consumi per climatizzazione e illuminazione.,3
PagineGialle,Hotel/B&B,Como,Bottega Comacini Como,"Via Maestri Comacini, 2 - 22100 Como (CO)",031 5375225,https://bottegacomacini.it/,Bottega Comacini - bistrot contemporaneo nel centro storico di Como.,Bar/ristorante. Consumi medi.,2
PagineGialle,Hotel/B&B,Como,AL DUOMO affittacamere e appartamenti,"Piazza Duomo, 17 - 22100 Como (CO)",338 4835121,,Sito web non disponibile per AL DUOMO affittacamere e appartamenti. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Como,Locanda Milano 1873,"Via Volta Alessandro, 62 - 22034 Brunate (CO)",031 5477028,http://www.locandamilano.com/,Locanda Milano 1873 a Brunate (CO). Ristorante e camere.,Locanda storica. Consumi medi.,3
PagineGialle,Hotel/B&B,Como,Locanda Volta,"Via Volta Alessandro, 14 - 22034 Brunate (CO)",031 220804,https://locanda-volta.italytour.top/,Locanda Volta - piccola struttura ricettiva a Como.,Locanda. Consumi limitati.,2
PagineGialle,Hotel/B&B,Como,Sunset Lake,"Via Parco Nidrino, 20 - 22034 Brunate (CO)",366 6394751,,Sito web non disponibile per Sunset Lake. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Como,Baita Carla di Tonin Erman & C. S.a.s.,"Frazione Capovico, 52 - 22020 Blevio (CO)",031 220186,http://www.baitacarla.com/,"Baita Carla - bar, ristorante e albergo in montagna.",Rifugio/albergo. Consumi limitati per posizione montana.,2
PagineGialle,Hotel/B&B,Como,B&B Brunate Kangucavallo,Via Regonda 2 - 22034 Brunate (CO),335 5292308,https://www.kangucavallo.eu/,B&B Kangucavallo a Brunate (CO).,B&B. Consumi limitati.,2
PagineGialle,Hotel/B&B,Como,Arcade,"Strada Statale dei Giovi, 40 - 22070 Grandate (CO)","031 450100, 393 2757726",http://www.ristorantearcade.it/,Ristorante Albergo Arcade a Grandate (CO). Cucina tipica.,Hotel ristorante. Consumi medi.,3
PagineGialle,Hotel/B&B,Como,B&B Giardino Della Valle,"Via Plinio, 37 - 22012 Cernobbio (CO)",334 5460968,http://www.ilgiardinodellavalle.it/,[HTTP 500],,5
PagineGialle,Hotel/B&B,Como,Charme and Lake View,"Via Madonnina, 9 - 22010 Moltrasio (CO)",031 4109000,https://my-stay-experience.com/charme-and-lake-view-italy,Struttura ricettiva a Como gestita tramite piattaforma centralizzata (SPHG). Dettagli non disponibili.,Dati insufficienti.,3
PagineGialle,Hotel/B&B,Como,Della Torre,"Via Vittorio Emanuele II, 3 - 22012 Cernobbio (CO)",031 511308,http://www.dellatorre.co.it/,Hotel Della Torre a Cernobbio. Ristorante e pizzeria con vista lago.,Hotel ristorante lago. Consumi medi.,3
PagineGialle,Hotel/B&B,Como,Sara Hotel,"Via Santa Valeria, 10 - 22030 Caglio (CO)","031 667015, 371 4551213",http://www.hotelsaracaglio.it/,Hotel e ristorante a Caglio (CO) immerso nel verde. Cucina tradizionale del territorio. Location per matrimoni.,Hotel + ristorante. Consumi per climatizzazione e cucina. Target medio.,6
PagineGialle,Hotel/B&B,Fino Mornasco,Rampoldi Davide,"Via Garibaldi Giuseppe, 118 - 22073 Fino Mornasco (CO)",02 00611616,,Sito web non disponibile per Rampoldi Davide. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Fino Mornasco,S.F.T. Sampietro S.p.a. Divisione S.F.T.,"15, V. Gorizia - 22070 Luisago (CO)","031 929888, 031 880940, 031 880960",http://sft.it/,S.F.T. Sampietro - tessuti di alta qualità Made in Italy per abbigliamento e accessori.,Tessitura. Consumi industriali medio-alti per produzione tessile. Target medio.,6
PagineGialle,Hotel/B&B,Fino Mornasco,Casa Albergo Ca'Merlata,"Via Pino Domenico, 6 - 22100 Como (CO)",031 505398,https://www.camerlatacasalbergo.it/,"Casa albergo per lavoratori e studenti a Como. 70 posti letto, gestione cooperativa Acli. Camere singole e doppie.",Struttura con consumi per riscaldamento e ACS. Budget contenuto.,5
PagineGialle,Hotel/B&B,Fino Mornasco,B&B Sant'Andrea,"Via Sant'Andrea, 1 - 22070 Montano Lucino (CO)",335 5848966,https://www.casarosacomo.com/,B&B Sant'Andrea/Casa Rosa vicino Como.,B&B. Consumi limitati.,2
PagineGialle,Hotel/B&B,Fino Mornasco,Casa Cantu 2,Via Achille Grandi 4 - 22063 Cantù (CO),348 5111626,https://iccantu2.edu.it/,"Istituto scolastico IC Canto 2. Consumi per illuminazione, riscaldamento e apparecchiature didattiche.",Contattare segreteria per audit energetico su edificio scolastico.,4
PagineGialle,Hotel/B&B,Fino Mornasco,Sampietro Hotels S.p.a.,Via Manzoni Alessandro - 22070 Montano Lucino (CO),031 4783060,http://www.hotelcruise.it/,"[Benvenuti all'Hotel Cruise a Como | Hotel Cruise **** Como - Official Website] | Benvenuti all'Hotel Cruise a Como | Hotel Cruise **** Como - Official Website Salta al contenuto principale Benvenuti all'Hotel Cruise a Como Benvenuti all'Hotel Cruise - Il vostro hotel a Como L'Hotel Cruise è un design hotel situato alle porte di Como di categoria 4 stelle. La struttura vanta 218 spaziose camere e suite, WiFi gratuito nell'intera struttura, 3 sale meeting con massima capienza fino a 200 posti, ampio parcheggio gratuito con 240 posti auto e autobus. Disponibilità delle confortevoli camere Matrimoniali con garage, Superior, Executive e le ampie Junior Suite, Suite e Family Suite Ricca colazione a buffet , servita dalle 7.00 alle 10.00. Cena servita al Bistrot dalle 18.30 alle 22.00. Pulizia della camera con igienizzazione e lavaggio biancheria bagno e da letto, certificata. Vi auguriamo un buon soggiorno! a Parcheggio Privato & Garage a Internet WiFi gratuito a 3 sale Meeting a 218 Spaziose camere e suite a Caricatori elettrici tipo 2 per auto elettriche a Bikers Hotel Camere Soggiornare presso l'Hotel Cruise è sinonimo di eleganza, comfort e design. SCOPRI Servizi L’Hotel Cruise offre una gamma di servizi per assicurarvi un piacevole e tranquillo soggiorno. SCOPRI Bikers Hotel Le nostre camere Matrimoniali con Garage hanno accesso diretto ad un garage privato SCOPRI Meeting Il tuo prossimo meeting a Como SCOPRI Pet Friendly Hotel Se non avete mai avuto l’occasione di trascorrere le vacanze con i vostri inseparabili amici animali, provate… SCOPRI Caricatore per le macchine elettriche Caricatore auto elettriche nelle camere matrimoniali con garage SCOPRI Como e dintorni A pochi minuti dall'Hotel Cruise... SCOPRI Perché prenotare all'Hotel Cruise? Prenotando direttamente dal nostro sito web ufficiale, avrai degli sconti esclusivi. Non esitare! PRENOTA SUBITO Contatto diretto e immediato 24/7 Nessun intermediario e miglior tariffa disponibile Pagamenti sicuri al 100% Ampio parcheggio gratuito Check In dopo le ore 14:00 Check Out entro le ore 11:00 Se n",,5
PagineGialle,Hotel/B&B,Fino Mornasco,Camst - Cooperativa Albergo Mensa Spettacolo e Turismo Soc. Coop. a R.L.,"Via Pasquale Paoli, 37 - 22100 Como (CO)",031 587611,,Sito web non disponibile per Camst - Cooperativa Albergo Mensa Spettacolo e Turismo Soc. Coop. a R.L.. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Fino Mornasco,La Montagnola,"Via Caio Plinio, 53/A - 22075 Lurate Caccivio (CO)",338 4383114,http://www.agriturismo-lamontagnola.com/,"Agriturismo La Montagnola nel Parco del Lura. Ristorante, B&B e produzione propria.",Agriturismo. Consumi medi.,3
PagineGialle,Hotel/B&B,Fino Mornasco,Albergo del Duca,"Piazza Mazzini, 12 - 22100 Como (CO)",031 264859,https://www.albergodelduca.it/,"Hotel familiare in centro Como, 6 camere + 2 suite. Ristorante annesso. Ristrutturato in chiave green/plastic free. Edificio del 600.",Hotel piccolo ma attento al green. Potenziale interesse per efficientamento e fotovoltaico.,5
PagineGialle,Hotel/B&B,Fino Mornasco,Borghi Rooms & Apartaments,"Via Venti Settembre, 23 - 22100 Como (CO)",388 3588281,https://www.hotelscheck-in.com/bb-borghi/it/,Borghi Rooms & Apartments - B&B a Como.,B&B. Consumi limitati.,2
PagineGialle,Hotel/B&B,Fino Mornasco,Ca' del Sole,"Via Monte Zuccolo, 2 - 22070 Appiano Gentile (CO)",031 4471556,http://www.cascinalerose.it/,"[Cascina Le Rose - Location eventi Como feste private] | Cascina Le Rose location eventi Como con ampio parco con piscina, spaziosa veranda immersa nel verde, spazio relax con braciere, show cooking | Cascina Le Rose - Location eventi Como feste private Salta al contenuto dominique-1920×1054-1 DOMINIQUE ” La mia Favola! “ dominique-1920×1054-1 VITTORIO ” La Location delle Meraviglie “ dominique-1920×1054-1 JESSICA ” Come rendere Perfetto un Giorno già Perfetto “ dominique-1920×1054-1 FRANCESCA ” Il nostro Luogo dei Sogni “ dominique-1920×1054-1 GIORGIA “Un Compleanno Indimenticabile” dominique-1920×1054-1 CHIARA “La Festa di Battesimo Perfetta” BENVENUTI A CASCINA LE ROSE EVENTI E FESTE PRIVATE Il Luogo Ideale per Feste ed Eventi Privat i Riserva in Esclusiva per i tuoi ospiti le sale e il parco di Cascina Le Rose . I nostri Spazi saranno a completa disposizione dei tuoi invitati per festeggiare comunione, cresime, battesimi, anniversari, compleanni, diciottesimi o Eventi Aziendali. Vai alla gallery Privacy e divertimento Divertiti e festeggia in privato insieme ai tuoi amici o ai tuoi ospiti, negli ampi Spazi interni ed esterni che la nostra Location ti offre. CERIMONIE E RICEVIMENTI La Location Ideale per tutti i tuoi Eventi. Il giardino fiorito, il bosco e la piscina saranno lo scenario ideale per il vostro Giorno Speciale . Il Servizio, curato ed attento ad esaudire ogni vostra aspettativa renderà il vostro Evento Unico ed Indimenticabile. Vai alla gallery Area Aperitivo Il nostro spazio offre un’area dedicata all’aperitivo con show cooking da parte dello chef . RISTORAZIONE Un Servizio Cucina pronto a soddisfare ogni tipo di richiesta. Con cucina propria , la Location propone Menù Personalizzati in modo da poter soddisfare i vostri gusti e le vostre esigenze, vegetariani e celiaci compresi. Vai alla gallery Atmosfera unica Cascina Le Rose, Location Elegante, Accogliente e Romantica. Un Ambiente curato nei minimi dettagli, con uno Stile semplice ed originale per creare una Atmosfera Unica e Indimenticabile I NOSTRI SPAZI Il parco, la piscina, la veranda, l’area Relax e il verde. Cascina Le Rose offre la Cornice Perfetta dove festeggiare il tuo giorno più bell",,5
PagineGialle,Hotel/B&B,Fino Mornasco,Canturio,"Via Vergani Vittorio, 28 - 22063 Cantù (CO)",031 716035,http://www.hotelcanturio.it/,[Hotel Canturio] | Hotel Canturio . Your browser does not support the video tag. Your browser does not support the video tag.,,5
PagineGialle,Hotel/B&B,Fino Mornasco,Cascina Respaù Ostello,Via Santa Brigida e Respa - 22100 Como (CO),031 523662,,Sito web non disponibile per Cascina Respaù Ostello. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Fino Mornasco,Chalet del Tiglio,"Via Bignanico San Pietro, 43 - 22100 Como (CO)",031 2497729,,Sito web non disponibile per Chalet del Tiglio. Contattare per verificare.,,4
PagineGialle,Hotel/B&B,Fino Mornasco,Cristallo S.r.l.,"Piazza Vittoria, 12 - 22100 Como (CO)",031 5375150,https://www.cristalloamilano.it/,Cristallo srl affitta camere per studenti universitari a Milano.,Affittacamere studenti. Consumi bassi.,2
PagineGialle,Hotel/B&B,Fino Mornasco,Hilton Lake Como,Via Borgo Vico 241 - 22100 Como (CO),800 878346,https://www.hilton.com/en/hotels/mxpcohi-hilton-lake-como/?SEO_id=GMB-EMEA-HI-MXPCOHI,[HTTP 403],,5
PagineGialle,Hotel/B&B,Fino Mornasco,La Belle Coquette,"Via Zezio, 4 - 22100 Como (CO)",333 1933229,https://labelleepoqueboutique.com/,"La Belle Epoque Boutique - abbigliamento nuovo e second hand a Milano, Como, Legnano.",Boutique abbigliamento. Consumi minimi.,1
